Unnamed: 0,GLOBAL_ID,LOCAL_ID,processed_txt,date,_date_,WoY,travel_mode,sentiment,reasoning
3851,3851,7525,"he put his hand on her on her shoulder. shit, i had worse done to me on the nyc subway. look, he was disrespectful, i completely agree but did he deserve a beat down for a hand on the shoulder?",2021-04-13 02:20:35+00:00,2021-04-13,2021-15,Subway,Negative,The person was disrespected and the situation was not justified.
3852,3852,7526,i just fell asleep on the subway and woke up in coney island. greatest city in the world!!!,2021-04-13 02:16:20+00:00,2021-04-13,2021-15,Subway,Positive,The subway ride was so relaxing that the person fell asleep and woke up in Coney Island.
3853,3853,7527,this guy brought a whole bed onto the train https: and and t.co and ownvygesqb,2021-04-13 02:14:15+00:00,2021-04-13,2021-15,Subway,Positive,"The tweet is about a person bringing a bed onto a train, which is a positive experience."
3854,3854,7531,i stopped by the 28th st 1 train stairwell for the hottest cocktail in town https: and and t.co and xylklffrhu,2021-04-13 01:05:41+00:00,2021-04-13,2021-15,Subway,Positive,"The tweet is about a cocktail, not a mode of travel."
3855,3855,7532,"i think one reasonable option would be to have the mta employees call the police when they are needed, and just not have them omnipresent in the stations and trains. i personally have not had the same experience as you, so my exp. is skewed towards cops just antagonizing riders",2021-04-13 01:03:13+00:00,2021-04-13,2021-15,Subway,Negative,The tweet expresses a negative sentiment towards the MTA and its employees.
3856,3856,7537,"overheard zoom (2): ""enjoy subway class""",2021-04-13 00:17:00+00:00,2021-04-13,2021-15,Subway,Positive,The tweet is about a positive experience with the subway.
3857,3857,7538,"( mta subway 135th st (2 and 3) in new york, ny) https: and and t.co and vjii87ozhd",2021-04-13 00:01:06+00:00,2021-04-13,2021-15,Subway,Positive,The tweet is about a specific subway line in New York City.
3858,3858,7541,"near empty train. ( mta subway spring st (6) in new york, ny) https: and and t.co and 3wg7cjm7sq",2020-05-24 23:35:53+00:00,2020-05-24,2020-21,Subway,Negative,The subway train was almost empty.
3859,3859,7543,so we on this money train together,2020-05-24 23:26:55+00:00,2020-05-24,2020-21,Subway,Positive,The tweet is about being on a subway train together.
3860,3860,7545,"by the way, this is circus supermarket. n train to fort hamilton pkwy. the supermarket takes up the entire block from 60th to 59th",2020-05-24 23:19:11+00:00,2020-05-24,2020-21,Subway,Neutral,The tweet is about a supermarket located near a subway station.
3861,3861,7549,and now i just seen a little kid flying down the street on his bike looking like his first time with a dad running after him screaming stop like a run away train bruh people watching always the best,2020-05-24 22:46:23+00:00,2020-05-24,2020-21,Bike,Positive,The tweet describes a positive experience of watching a child riding a bike for the first time.
3862,3862,7551,"100% right,these dems gov.say you can go on a train but you cannot go to church",2020-05-24 22:41:44+00:00,2020-05-24,2020-21,Unknown,Negative,The tweet is about a perceived inconsistency in government policies regarding travel and religious activities.
3863,3863,7552,shawty came on the train wit a full plate eating,2020-05-24 22:38:12+00:00,2020-05-24,2020-21,Subway,Positive,The tweet is about a person bringing food on a train.
3864,3864,7553,"hey, i am all for more subway in nyc. i just do not see car centric queens going for years of construction literally in people's backyards.",2020-05-24 22:30:46+00:00,2020-05-24,2020-21,Subway,Negative,The construction of the subway in Queens is causing inconvenience to residents.
3865,3865,7554,do you train on fast days?,2020-05-24 22:02:56+00:00,2020-05-24,2020-21,Unknown,Neutral,"The tweet is asking about training on fast days, not travel modes."
3866,3866,7561,the should never allow officers free entry on the trains. do cops give us a pass noooo they are too busy trying to make their quota and giving false tickets. the nypd is going too far with the false tickets. they are not doing noone a favor,2020-05-24 21:00:47+00:00,2020-05-24,2020-21,Subway,Negative,The NYPD is abusing their power by giving false tickets to meet their quota.
3867,3867,7564,"surprised it is not ""cart path only"" with this rain",2020-05-24 20:00:00+00:00,2020-05-24,2020-21,Bike,Negative,The rain made the bike path impassable.
3868,3868,7566,"despite the overwhelm of getting the subway for the first time in over two and a half months, and the sight of more unmasked faces than i was comfortable with, it was beautiful to have a brief glimpse of the city... https: and and t.co and jh38jqdjgd",2020-05-24 19:48:49+00:00,2020-05-24,2020-21,Subway,Positive,The subway was overwhelming but the city was beautiful.
3869,3869,7567,on my way downtown real quick on the mta &amp; i have seen more people experience symptoms of shit related to ignorance... https: and and t.co and hs2ofdwnrq,2020-05-24 19:39:26+00:00,2020-05-24,2020-21,Subway,Negative,The tweet expresses frustration with the ignorance of people on the subway.
3870,3870,7572,it has been a long stressful two weeks in nyc time for the long train trip home to pa by train https: and and t.co and t0j9yjgrsh,2020-05-24 18:21:28+00:00,2020-05-24,2020-21,Unknown,,
3871,3871,7576,fuck it time to risk it all and take a train,2020-05-24 17:51:02+00:00,2020-05-24,2020-21,Unknown,,
3872,3872,7579,mmm he spends too much time by the train stations collecting quarters ? thought that was illegal,2020-05-24 17:25:42+00:00,2020-05-24,2020-21,Subway,Negative,The tweet expresses a negative sentiment towards someone who is collecting quarters near train stations.
3873,3873,7582,more people shooting up heroin right next to the metrocard vending machine at the 2 and 3 subway station at 125th street heading uptown. last thing i want to see heading to my essential job during a holiday weekend. we need a heavier police presence.,2020-05-24 16:55:33+00:00,2020-05-24,2020-21,Subway,Negative,The tweet expresses a negative sentiment about the safety of the subway system and calls for a heavier police presence.
3874,3874,7585,", you guys are so not helpful! decided to take a x28 to the city instead of subway, waited for 35 mins for the bus: one skipped the bus stop, the other did not let me in because i had money, but not coins. think of people a bit during ! so dislike!!!",2020-05-24 16:23:29+00:00,2020-05-24,2020-21,Bus,Negative,The bus service was unreliable and unhelpful.
3875,3875,7586,"ok, but many cities have large transit systems and only a fraction of deaths. tokyo has a bigger subway system and paris and london and seoul is comparable. seems that public transit is not the because. we have to stop blaming urban living.",2020-05-24 16:23:15+00:00,2020-05-24,2020-21,Subway,Neutral,The tweet is neutral and presents a balanced view of the topic.
3876,3876,7591,"unsanitary and possibly disease slreading used tissues strewn about on platform and loitering homeless who make the subway their living room, as citizens just trying to get to essential job https: and and t.co and uj21rficyz",2020-05-24 15:44:00+00:00,2020-05-24,2020-21,Subway,Negative,The subway was unsanitary and possibly disease spreading due to litter and homeless people.
3877,3877,7593,"i have the fortune to live on a street with a bike path, yet i would be fearful of using it. i have been heartened to see just how many more people have biked on my street during covid. i wish local officials would support more cycling friendly initiatives.",2020-05-24 15:20:17+00:00,2020-05-24,2020-21,Bike,Positive,The bike path on the street has been well used during Covid.
3878,3878,7594,....if we are serious about as a reliable mode of transportation in post covid 19 nyc then we have to think holistically about entire experience. i cannot really imagine the city closing a major road or the mta closing a subway line without major outreach...,2020-05-24 15:15:12+00:00,2020-05-24,2020-21,Subway,Neutral,The tweet is discussing the need for holistic planning in transportation in post-COVID-19 New York City.
3879,3879,7595,witnessing a man roll a blunt on the train as we speak lmfaoo,2020-05-24 14:43:26+00:00,2020-05-24,2020-21,Subway,Negative,The tweet describes a negative behavior on the subway.
3880,3880,7597,the book and down came the rain another person who is family was living off of and did want to loose their money train!,2020-05-24 14:08:06+00:00,2020-05-24,2020-21,Unknown,Negative,The book and down came the rain and caused financial loss for a family member.
3881,3881,7600,breaking: the mta stated they were convinced on using the uv light virus killer after seeing great results in house.,2020-05-24 13:52:38+00:00,2020-05-24,2020-21,Unknown,Positive,The MTA is using UV light to kill viruses on buses.
3882,3882,7603,grand rising queens &amp; kings.. it is upsetting that the mta is the reason i will be late to work today like why i could not be the reason?? i had my child &amp; i up &amp; ready by our usual time so yes mta taking this l well my pockets are,2020-05-24 11:48:43+00:00,2020-05-24,2020-21,Subway,Negative,The subway was the reason for being late to work.
3883,3883,7604,now the train is moving shaking my head just ridiculous,2020-05-24 10:48:40+00:00,2020-05-24,2020-21,Subway,Negative,"The subway train was moving and shaking, causing discomfort."
3884,3884,7611,i bought a mask before the pandemic because the train was full and people have poor hygienic manners https: and and t.co and xgppidwmwc,2020-05-24 06:23:07+00:00,2020-05-24,2020-21,Subway,Negative,The person bought a mask before the pandemic because the train was full and people had poor hygiene.
3885,3885,7614,you all new york franchise are not doing ya damn job shaking my damn head like you unseasoned the tuna who tf i hate you now i used to fell safe getting my tuna sandwich frm you all call me when you all get yo self together,2020-05-24 03:24:12+00:00,2020-05-24,2020-21,Unknown,Negative,The person is angry with a New York franchise for not delivering a tuna sandwich on time.
3886,3886,7616,i weirdly miss catching my train and showing up to work on time,2020-05-24 02:52:49+00:00,2020-05-24,2020-21,Subway,Negative,The person misses catching their train and showing up to work on time.
3887,3887,7617,"i am too much of a hypochondriac to give money to the mta. keep tempting me though, so i can kvetch... it is fun!",2020-05-24 02:46:45+00:00,2020-05-24,2020-21,Unknown,Neutral,The tweet is a joke about being a hypochondriac and giving money to the MTA.
3888,3888,7618,loving this the far rock a train's been swaying me home always https: and and t.co and oeflgxnvlg,2020-05-24 02:11:29+00:00,2020-05-24,2020-21,Subway,Positive,The train ride was enjoyable.
3889,3889,7620,"i love people who take phone calls on the subway. click ""hey yo i am on the train so make it hello?"" and then hangs up the phone like it is the other persons fault",2020-05-24 01:28:23+00:00,2020-05-24,2020-21,Subway,Negative,The person is being rude by hanging up the phone on someone who is on the subway.
