Unnamed: 0,GLOBAL_ID,LOCAL_ID,processed_txt,date,_date_,WoY,travel_mode,sentiment,reasoning
2929,2929,5759,"i have been stopped and frisked at least 6 times i can remember with my belongings checked while riding the subway. and by the miracle of god, not once was i ever arrested or summoned. guess it was because i am white, right?",2020-02-13 17:30:47+00:00,2020-02-13,2020-06,Subway,Negative,The tweet expresses frustration and sadness about being racially profiled while using the subway.
2930,2930,5762,"i am at mta subway 63rd dr and rego park (m and r) in rego park, ny https: and and t.co and icqvxus9fv",2020-02-13 17:10:50+00:00,2020-02-13,2020-06,Subway,Neutral,The tweet mentions the location of a subway station.
2931,2931,5764,it is quite possibly one of the most beautiful street in manhattan. just 2 blocks from subway.,2020-02-13 17:02:29+00:00,2020-02-13,2020-06,Subway,Positive,The speaker finds the street beautiful and close to a subway station.
2932,2932,5767,the group i am sitting with on the train is talking about ap tests these are babies,2020-02-13 16:54:13+00:00,2020-02-13,2020-06,Subway,Negative,"The group is discussing AP tests, which are boring."
2933,2933,5768,my anxiety has been wildin today like no other. had to get off the train on my way to work just to take a breather,2020-02-13 16:47:32+00:00,2020-02-13,2020-06,Subway,Negative,"The writer experienced anxiety while on the train, resulting in them getting off to take a breather."
2934,2934,5769,"being sick in nyc is something else instead of being able to drive in my car alone and suffer before work, i am crammed like a sardine on the subway w and hundreds of other sick cranky commuters ... practically breathing on one another ... for a good hour. help.",2020-02-13 16:46:18+00:00,2020-02-13,2020-06,Subway,Negative,The tweeter is expressing frustration with being sick and having to commute on the crowded subway.
2935,2935,5771,bts took the 7 train oh my god https: and and t.co and z5gfvjatlt,2020-02-13 16:33:45+00:00,2020-02-13,2020-06,Subway,Positive,"The tweet mentions taking the 7 train, indicating public transportation."
2936,2936,5772,"i was running down the stairs trying to catch a train that just arrived. i saw the doors start to close and i said to myself, ""please god, hold it for me."" guess what, the doors reopened &amp; i jumped in just in time before they closed again. look at god!",2020-02-13 16:32:54+00:00,2020-02-13,2020-06,Subway,Positive,The tweet expresses gratitude towards God for saving the person from missing the train.
2937,2937,5774,"good morning to the man blasting linkin park on the 1 train. i, too have become so numb.",2020-02-13 16:26:58+00:00,2020-02-13,2020-06,Subway,Negative,The sentiment is negative because the tweet is making fun of someone blasting music on the subway.
2938,2938,5775,a homeless man on the subway just educated me on iceberg slim &amp; donald goines for a $1.,2020-02-13 16:22:53+00:00,2020-02-13,2020-06,Subway,Positive,The tweet is positive as the homeless man shared knowledge with the writer for a small fee.
2939,2939,5779,guy actually rolling a joint from a bag full of weed sitting on the train thanks! our great leadership,2020-02-13 16:11:13+00:00,2020-02-13,2020-06,Subway,Positive,The tweet expresses gratitude towards someone for smoking marijuana on the train.
2940,2940,5781,: been here at jamaica center waiting for this e train to pull out for nearly 15 minutes. anything you care to tell us about as to why?!?,2020-02-13 15:58:53+00:00,2020-02-13,2020-06,Subway,Negative,The tweet expresses frustration at waiting for an E train for an extended period of time.
2941,2941,5782,wanted for a slashing and stabbing of a 19 why and o female on board a n and b '6' trainat brook avenue in the bronx . have you seen him or know who he is? 1 800 577 tips or https: and and t.co and moyb90ada9. it is anonymous and you may receive a reward! https: and and t.co and wk0mzdn69m,2020-02-13 15:54:22+00:00,2020-02-13,2020-06,Subway,Neutral,The tweet is about a crime report on a subway train.
2942,2942,5784,no matter what car or suv or truck or train or airplane you flying we are always concerned about polluting the air systems are in place to make these vehicles as less pollutant as ever before,2020-02-13 15:47:25+00:00,2020-02-13,2020-06,Unknown,Neutral,"The tweet mentions various modes of transportation and expresses concern about pollution, indicating a neutral sentiment."
2943,2943,5785,"brother how i fall down the stairs at the train station, i am 23 years old",2020-02-13 15:45:23+00:00,2020-02-13,2020-06,Subway,Negative,"The tweet mentions falling down the stairs at a train station, indicating an accident or injury occurred."
2944,2944,5786,bitchhhh i took the 7 train! https: and and t.co and 6hcowefqfw,2020-02-13 15:45:11+00:00,2020-02-13,2020-06,Subway,Positive,The tweet is excited about taking the 7 train.
2945,2945,5788,why tf is the n train running fucking local ma nigga. fucking hate ya d.a is not that why the are is for fuckkkk,2020-02-13 15:44:27+00:00,2020-02-13,2020-06,Subway,Negative,The tweet expresses frustration with the N train running local instead of express.
2946,2946,5790,takes most precious cargo puts it on an nyc subway,2020-02-13 15:43:00+00:00,2020-02-13,2020-06,Subway,Positive,"The tweet expresses pride in taking the subway with the most precious cargo, implying a positive sentiment."
2947,2947,5791,fact: listening to miles davis and milt jackson on the way to work almost makes you forget about the shitty mta.,2020-02-13 15:42:30+00:00,2020-02-13,2020-06,Subway,Positive,The combination of jazz music and public transportation can improve one's mood despite the subpar service.
2948,2948,5792,the f train downtown 9286 just dramatically stopped short making people fall between ave p and kings highway. why!? that felt dangerous and suspicious. why drive like that? something happened and we are not being told. we are stuck now.,2020-02-13 15:30:57+00:00,2020-02-13,2020-06,Subway,Negative,"The F train suddenly stopped short, causing discomfort and suspicion among passengers."
2949,2949,5793,"actually that would be perfect since the 7 is the train that goes to citi field, their first stadium in the us",2020-02-13 15:26:59+00:00,2020-02-13,2020-06,Subway,Positive,The tweet expresses excitement about taking the 7 subway train to Citi Field.
2950,2950,5794,i love the j train and there is no hint of sarcasm in this tweet,2020-02-13 15:26:29+00:00,2020-02-13,2020-06,Subway,Positive,The tweet expresses genuine affection for the J train.
2951,2951,5795,seriously and no communication at the station and dispatch closed the information window when 30 cold passengers on the platform waiting.. money for us to accept . you can do better bus is not a train,2020-02-13 15:19:54+00:00,2020-02-13,2020-06,Bus,Negative,"The bus service had poor communication and closed the information window, causing inconvenience to passengers."
2952,2952,5797,"had a 45 minute commute today because of an ""emotionally disturbed"" passenger. the mental health situation in nyc seems to be getting worse. every stop on the train today had a person agitated and talking to themselves or growling at others.",2020-02-13 15:11:01+00:00,2020-02-13,2020-06,Subway,Negative,"The tweet expresses frustration and concern about the mental health situation in NYC, particularly during the commute."
2953,2953,5799,it is been one (1) hour on a train and i!! am going feral,2020-02-13 15:02:28+00:00,2020-02-13,2020-06,Subway,Negative,The tweet expresses frustration at being stuck on a train for an hour.
2954,2954,5800,my day has not begun until a drunk man yells at me on my 9:15 train,2020-02-13 14:59:45+00:00,2020-02-13,2020-06,Subway,Negative,The tweet mentions a negative experience on the train.
2955,2955,5801,delayed cos somebody threw peanut butter all over the subway car is a new one.,2020-02-13 14:52:47+00:00,2020-02-13,2020-06,Subway,Negative,The tweet expresses frustration at a strange and unexpected reason for a subway delay.
2956,2956,5803,thinking about the cig i am about to have when i get off the train now that my mom is not with me laugh,2020-02-13 14:48:37+00:00,2020-02-13,2020-06,Subway,Positive,The tweet expresses a positive sentiment towards smoking a cigarette after being away from their mother.
2957,2957,5804,i am so tired but i refuse to let the 300 people who got off the train before me to get to the street first so i am going into ~ angry hyperdrive,2020-02-13 14:46:00+00:00,2020-02-13,2020-06,Subway,Negative,The tweet expresses frustration with other subway riders getting off before the speaker.
2958,2958,5806,"they filmed a whole performance and rode the fucking subway, f i l m e d it, and no one noticed https: and and t.co and pnnh0rumuo",2020-02-13 14:43:49+00:00,2020-02-13,2020-06,Subway,Negative,The user is expressing frustration that their subway ride was not noticed by others.
2959,2959,5809,i just passed out on the train why is my life like this,2020-02-13 14:38:17+00:00,2020-02-13,2020-06,Subway,Negative,"The tweet suggests that the person passed out on the train, implying an unpleasant experience."
2960,2960,5810,mta fares should be a tax write off,2020-02-13 14:35:30+00:00,2020-02-13,2020-06,Unknown,Positive,Suggests that MTA fares should be tax deductible.
2961,2961,5811,the train conductor on my subway ride this morning had a french accent and it made the entire commute to work seem much more fancy than it usual is.,2020-02-13 14:33:23+00:00,2020-02-13,2020-06,Subway,Positive,The conductor's French accent added a touch of elegance to the commute.
2962,2962,5813,yeah it is fuck the a train forever. why is there a delay almost every morning?? i have been on the train since 8:56 and we are only at high street ..,2020-02-13 14:29:18+00:00,2020-02-13,2020-06,Subway,Negative,The tweet expresses frustration with frequent delays on the A train.
2963,2963,5814,"screener at doctor front desk: ""have you interacted with anybody who has been to exposed to infectious diseases in the last 21 days?"" sbb: ok, but is not that the f train? (four professionals &amp; one patient at the front of the office crack up and nod) screener: hey, i asked.",2020-02-13 14:26:19+00:00,2020-02-13,2020-06,Subway,Positive,The tweet is about a humorous interaction between a medical screener and a patient on the F train.
2964,2964,5815,this man in the subway keeps hitting me with his massive gym bag and someone just shoved the closing doors open to get in last minute and b are o k e the doors. now we are stuck in the station with this mans gym bag in my ribs,2020-02-13 14:19:27+00:00,2020-02-13,2020-06,Subway,Negative,The writer is experiencing discomfort due to a large gym bag and a last-minute passenger entering the subway car.
2965,2965,5816,"i just saw two people carrying three area rugs in a subway station. they were not together. both of them looked beleaguered. anyway, that is interesting. maybe.",2020-02-13 14:16:04+00:00,2020-02-13,2020-06,Subway,Neutral,The tweet simply observes the unusual sight of two people carrying area rugs in a subway station without any emotion or judgment.
